chipPath,sourceImage,bboxIndex,trueLabel,bboxXmin,bboxYmin,bboxXmax,bboxYmax,split
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_175_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_175.jpg,2,patches,129,1,193,200,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/patches_175_bb03.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_175.jpg,3,inclusion,74,7,112,27,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/patches_175_bb04.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_175.jpg,4,inclusion,97,143,138,199,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_176_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_176.jpg,0,patches,20,1,80,198,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_176_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_176.jpg,1,patches,149,1,199,53,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/patches_176_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_176.jpg,2,inclusion,2,17,23,40,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/patches_176_bb03.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_176.jpg,3,inclusion,1,107,24,172,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/patches_176_bb04.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_176.jpg,4,inclusion,162,4,182,22,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_177_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_177.jpg,0,patches,49,46,135,175,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_177_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_177.jpg,1,patches,139,60,199,182,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_177_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_177.jpg,2,patches,141,1,182,48,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_178_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_178.jpg,0,patches,61,6,140,162,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_179_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_179.jpg,0,patches,89,1,137,59,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_179_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_179.jpg,1,patches,14,101,132,193,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/patches_179_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_179.jpg,2,inclusion,50,165,82,192,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/patches_179_bb03.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_179.jpg,3,inclusion,57,23,92,53,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_18_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_18.jpg,0,patches,42,1,108,78,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_18_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_18.jpg,1,patches,116,47,183,108,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_18_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_18.jpg,2,patches,50,116,97,200,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_180_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_180.jpg,0,patches,1,52,34,118,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_180_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_180.jpg,1,patches,62,13,109,131,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_180_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_180.jpg,2,patches,112,1,154,48,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_181_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_181.jpg,0,patches,4,5,87,73,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_181_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_181.jpg,1,patches,102,86,156,165,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_181_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_181.jpg,2,patches,126,10,200,76,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_181_bb03.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_181.jpg,3,patches,54,156,95,198,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_182_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_182.jpg,0,patches,50,16,136,139,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_183_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_183.jpg,0,patches,42,32,121,199,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_183_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_183.jpg,1,patches,125,1,199,133,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_184_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_184.jpg,0,patches,34,96,137,186,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_184_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_184.jpg,1,patches,89,1,126,51,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_184_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_184.jpg,2,patches,161,1,200,21,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/patches_184_bb03.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_184.jpg,3,inclusion,84,62,110,99,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/patches_184_bb04.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_184.jpg,4,inclusion,92,185,121,200,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/patches_184_bb05.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_184.jpg,5,inclusion,127,93,137,144,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_184_bb06.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_184.jpg,6,patches,1,97,28,152,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_185_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_185.jpg,0,patches,52,1,122,168,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_186_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_186.jpg,0,patches,37,1,102,131,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_186_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_186.jpg,1,patches,122,56,200,159,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_186_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_186.jpg,2,patches,57,140,119,198,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_187_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_187.jpg,0,patches,59,1,117,114,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_187_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_187.jpg,1,patches,1,62,55,133,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_187_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_187.jpg,2,patches,64,155,112,200,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/patches_187_bb03.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_187.jpg,3,inclusion,32,109,53,136,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/patches_187_bb04.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_187.jpg,4,inclusion,46,156,64,179,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/patches_187_bb05.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_187.jpg,5,inclusion,165,35,190,64,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/patches_187_bb06.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_187.jpg,6,inclusion,175,91,190,113,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/patches_187_bb07.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_187.jpg,7,inclusion,181,179,200,199,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_188_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_188.jpg,0,patches,1,1,61,106,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_188_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_188.jpg,1,patches,1,130,52,199,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_188_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_188.jpg,2,patches,138,1,200,181,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/patches_188_bb03.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_188.jpg,3,inclusion,1,19,25,39,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/patches_188_bb04.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_188.jpg,4,inclusion,112,91,136,124,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_189_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_189.jpg,0,patches,64,98,115,166,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_189_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_189.jpg,1,patches,55,1,107,75,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_189_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_189.jpg,2,patches,108,40,161,71,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_189_bb03.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_189.jpg,3,patches,122,75,193,200,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_19_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_19.jpg,0,patches,20,1,72,140,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_19_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_19.jpg,1,patches,94,38,180,200,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_19_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_19.jpg,2,patches,24,142,105,199,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_19_bb03.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_19.jpg,3,patches,115,1,186,37,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_190_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_190.jpg,0,patches,21,1,82,154,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_190_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_190.jpg,1,patches,130,21,200,63,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_190_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_190.jpg,2,patches,123,101,200,185,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/patches_190_bb03.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_190.jpg,3,inclusion,136,58,160,99,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/patches_190_bb04.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_190.jpg,4,inclusion,172,71,194,97,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/patches_190_bb05.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_190.jpg,5,inclusion,6,12,27,43,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_190_bb06.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_190.jpg,6,patches,23,151,71,200,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_191_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_191.jpg,0,patches,27,14,79,91,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_191_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_191.jpg,1,patches,31,117,103,200,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_191_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_191.jpg,2,patches,91,2,184,198,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_192_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_192.jpg,0,patches,41,70,163,189,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_192_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_192.jpg,1,patches,33,7,84,75,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_192_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_192.jpg,2,patches,92,1,148,79,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_192_bb03.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_192.jpg,3,patches,1,91,47,168,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_193_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_193.jpg,0,patches,62,4,136,72,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_193_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_193.jpg,1,patches,72,96,125,167,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_193_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_193.jpg,2,patches,130,76,195,200,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_193_bb03.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_193.jpg,3,patches,107,35,179,75,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_194_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_194.jpg,0,patches,72,1,144,199,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_194_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_194.jpg,1,patches,146,1,200,83,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_195_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_195.jpg,0,patches,1,1,59,146,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_195_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_195.jpg,1,patches,45,57,170,197,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_195_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_195.jpg,2,patches,133,8,178,51,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_195_bb03.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_195.jpg,3,patches,121,139,180,200,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/patches_195_bb04.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_195.jpg,4,inclusion,113,77,144,104,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/patches_195_bb05.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_195.jpg,5,inclusion,83,20,109,43,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_196_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_196.jpg,0,patches,51,1,107,53,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_196_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_196.jpg,1,patches,50,55,124,200,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_197_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_197.jpg,0,patches,1,1,61,26,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_197_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_197.jpg,1,patches,1,66,54,193,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_197_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_197.jpg,2,patches,111,36,187,133,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_198_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_198.jpg,0,patches,21,1,99,198,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_198_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_198.jpg,1,patches,158,68,200,158,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_198_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_198.jpg,2,patches,158,68,200,158,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_198_bb03.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_198.jpg,3,patches,109,64,154,140,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/patches_198_bb04.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_198.jpg,4,inclusion,1,21,21,50,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_199_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_199.jpg,0,patches,6,6,163,131,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_199_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_199.jpg,1,patches,91,120,142,199,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/patches_199_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_199.jpg,2,inclusion,55,148,116,195,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_2_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_2.jpg,0,patches,36,1,98,152,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_2_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_2.jpg,1,patches,115,52,174,190,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_2_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_2.jpg,2,patches,113,1,200,26,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_20_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_20.jpg,0,patches,56,1,115,191,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_200_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_200.jpg,0,patches,3,1,73,189,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_200_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_200.jpg,1,patches,133,1,200,157,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_201_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_201.jpg,0,patches,18,17,170,134,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_201_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_201.jpg,1,patches,1,1,50,30,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_201_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_201.jpg,2,patches,95,124,155,185,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/patches_201_bb03.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_201.jpg,3,inclusion,63,140,131,197,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_202_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_202.jpg,0,patches,30,1,183,89,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_202_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_202.jpg,1,patches,20,108,85,199,train
